ID_Vente,CleDate,ID_Pharmacie,ID_Produit,UnitesVendues,RevenuEUR,CoutEUR,MargeEUR,Promo
V0034492,20230411,PH0056,PR0031,12,107.76,195.72,-87.96,Non
V0034493,20221022,PH0063,PR0026,5,191.85,80.85,111.0,Oui
V0034494,20200302,PH0042,PR0136,6,47.4,177.3,-129.9,Oui
V0034495,20220618,PH0013,PR0150,12,372.84,45.96,326.88,Oui
V0034496,20221005,PH0002,PR0082,6,168.6,155.58,13.02,Non
V0034497,20211130,PH0075,PR0001,7,198.73,187.18,11.55,Non
V0034498,20210815,PH0071,PR0081,11,229.46,213.62,15.84,Oui
V0034499,20230201,PH0008,PR0063,3,109.29,18.69,90.6,Oui
V0034500,20230806,PH0043,PR0134,11,100.21,202.84,-102.63,Non
V0034501,20220308,PH0075,PR0069,10,454.3,100.7,353.6,Oui
V0034502,20220802,PH0018,PR0143,6,94.2,81.84,12.36,Oui
V0034503,20210610,PH0047,PR0122,11,323.84,249.04,74.8,Oui
V0034504,20200120,PH0008,PR0092,17,578.0,341.87,236.13,Oui
V0034505,20231102,PH0043,PR0036,17,560.66,288.66,272.0,Oui
V0034506,20230605,PH0052,PR0101,18,228.42,416.88,-188.46,Oui
V0034507,20210601,PH0078,PR0080,2,98.8,18.74,80.06,Non
V0034508,20220105,PH0018,PR0077,9,335.61,90.09,245.52,Oui
V0034509,20200603,PH0017,PR0055,1,6.94,18.68,-11.74,Non
V0034510,20230218,PH0030,PR0127,20,172.6,269.8,-97.2,Oui
V0034511,20221120,PH0080,PR0027,4,181.04,47.72,133.32,Non
V0034512,20200629,PH0020,PR0098,7,289.73,122.36,167.37,Oui
V0034513,20220123,PH0019,PR0105,11,96.8,251.9,-155.1,Non
V0034514,20210725,PH0010,PR0093,3,59.46,62.34,-2.88,Oui
V0034515,20200626,PH0030,PR0015,17,150.11,148.24,1.87,Non
V0034516,20230607,PH0022,PR0116,13,294.71,291.59,3.12,Non
V0034517,20220217,PH0019,PR0064,14,153.44,144.2,9.24,Non
V0034518,20201202,PH0035,PR0092,20,680.0,402.2,277.8,Oui
V0034519,20220901,PH0007,PR0134,7,63.77,129.08,-65.31,Non
V0034520,20221007,PH0050,PR0001,6,170.34,160.44,9.9,Oui
V0034521,20231107,PH0054,PR0116,16,362.72,358.88,3.84,Non
V0034522,20211020,PH0014,PR0041,17,811.24,267.92,543.32,Oui
V0034523,20231208,PH0031,PR0114,20,169.8,154.8,15.0,Oui
V0034524,20220306,PH0055,PR0057,12,450.96,69.12,381.84,Oui
V0034525,20211030,PH0007,PR0039,17,430.95,500.65,-69.7,Non
V0034526,20231211,PH0014,PR0059,6,215.52,39.0,176.52,Non
V0034527,20220323,PH0024,PR0010,17,771.63,161.67,609.96,Oui
V0034528,20200525,PH0069,PR0014,18,784.26,234.0,550.26,Non
V0034529,20220226,PH0035,PR0119,19,531.81,125.97,405.84,Non
V0034530,20231228,PH0070,PR0134,15,136.65,276.6,-139.95,Non
V0034531,20210302,PH0022,PR0048,4,189.8,28.72,161.08,Oui
V0034532,20230914,PH0070,PR0149,18,345.6,334.44,11.16,Oui
V0034533,20200331,PH0041,PR0035,10,448.3,281.2,167.1,Oui
V0034534,20211105,PH0038,PR0032,6,70.38,98.1,-27.72,Oui
V0034535,20210116,PH0025,PR0030,20,710.2,254.2,456.0,Non
V0034536,20200220,PH0010,PR0021,13,258.05,127.4,130.65,Oui
V0034537,20200915,PH0046,PR0105,18,158.4,412.2,-253.8,Oui
V0034538,20200129,PH0037,PR0073,20,710.2,220.0,490.2,Oui
V0034539,20230810,PH0079,PR0144,8,373.12,49.2,323.92,Oui
V0034540,20200505,PH0007,PR0079,17,594.83,431.8,163.03,Oui
V0034541,20231101,PH0044,PR0018,5,195.65,61.35,134.3,Oui
V0034542,20231216,PH0030,PR0118,12,501.6,172.92,328.68,Non
V0034543,20211028,PH0016,PR0103,2,43.8,49.12,-5.32,Non
V0034544,20220712,PH0006,PR0050,4,76.04,44.68,31.36,Non
V0034545,20200124,PH0006,PR0145,1,11.1,15.61,-4.51,Oui
V0034546,20200917,PH0041,PR0042,10,148.7,125.2,23.5,Non
V0034547,20220212,PH0054,PR0102,1,26.7,29.93,-3.23,Non
V0034548,20200414,PH0029,PR0020,7,213.22,54.74,158.48,Non
V0034549,20230703,PH0049,PR0150,7,217.49,26.81,190.68,Oui
V0034550,20220302,PH0058,PR0139,16,301.12,450.08,-148.96,Oui
V0034551,20210615,PH0049,PR0088,7,280.98,180.81,100.17,Non
V0034552,20230208,PH0009,PR0056,13,95.81,177.71,-81.9,Non
V0034553,20230904,PH0040,PR0007,10,296.0,39.3,256.7,Non
V0034554,20220524,PH0003,PR0003,15,475.05,405.6,69.45,Oui
V0034555,20220103,PH0049,PR0095,5,88.4,139.95,-51.55,Non
V0034556,20210616,PH0017,PR0029,15,601.5,196.95,404.55,Oui
V0034557,20221215,PH0035,PR0004,1,39.41,5.39,34.02,Non
V0034558,20210402,PH0056,PR0028,1,13.83,16.99,-3.16,Oui
V0034559,20230325,PH0009,PR0074,20,820.4,195.8,624.6,Oui
V0034560,20201210,PH0012,PR0064,20,219.2,206.0,13.2,Non
V0034561,20220626,PH0075,PR0063,3,109.29,18.69,90.6,Oui
V0034562,20200318,PH0011,PR0139,10,188.2,281.3,-93.1,Oui
V0034563,20200827,PH0025,PR0079,1,34.99,25.4,9.59,Non
V0034564,20230113,PH0054,PR0041,3,143.16,47.28,95.88,Non
V0034565,20231001,PH0023,PR0053,5,235.65,146.0,89.65,Oui
V0034566,20220420,PH0027,PR0044,9,271.08,60.3,210.78,Non
V0034567,20210523,PH0009,PR0057,5,187.9,28.8,159.1,Oui
V0034568,20211210,PH0064,PR0014,11,479.27,143.0,336.27,Non
V0034569,20220725,PH0043,PR0119,3,83.97,19.89,64.08,Non
V0034570,20210530,PH0030,PR0053,11,518.43,321.2,197.23,Non
V0034571,20230418,PH0011,PR0002,16,326.24,286.56,39.68,Non
V0034572,20200419,PH0011,PR0123,17,410.38,459.85,-49.47,Oui
V0034573,20200804,PH0076,PR0070,16,348.96,398.72,-49.76,Non
V0034574,20201118,PH0069,PR0016,19,447.45,249.66,197.79,Oui
V0034575,20210602,PH0039,PR0055,13,90.22,242.84,-152.62,Non
V0034576,20200520,PH0015,PR0040,19,652.08,251.94,400.14,Non
V0034577,20221016,PH0079,PR0059,18,646.56,117.0,529.56,Oui
V0034578,20200107,PH0063,PR0078,13,112.58,100.23,12.35,Oui
V0034579,20200407,PH0050,PR0143,8,125.6,109.12,16.48,Oui
V0034580,20211129,PH0044,PR0088,11,441.54,284.13,157.41,Oui
V0034581,20230317,PH0040,PR0014,7,304.99,91.0,213.99,Non
V0034582,20230218,PH0057,PR0128,15,706.05,302.25,403.8,Oui
V0034583,20220516,PH0011,PR0039,6,152.1,176.7,-24.6,Non
V0034584,20201127,PH0067,PR0032,12,140.76,196.2,-55.44,Oui
V0034585,20221106,PH0003,PR0027,7,316.82,83.51,233.31,Non
V0034586,20201231,PH0052,PR0149,9,172.8,167.22,5.58,Non
V0034587,20200717,PH0011,PR0030,3,106.53,38.13,68.4,Non
V0034588,20220405,PH0026,PR0068,8,138.8,157.68,-18.88,Non
V0034589,20230902,PH0044,PR0043,9,180.18,223.83,-43.65,Non
V0034590,20200326,PH0034,PR0072,1,38.71,11.22,27.49,Non
V0034591,20220116,PH0034,PR0107,14,164.5,339.5,-175.0,Oui
V0034592,20210212,PH0055,PR0088,3,120.42,77.49,42.93,Oui
V0034593,20210515,PH0068,PR0070,17,370.77,423.64,-52.87,Oui
V0034594,20220122,PH0076,PR0032,18,211.14,294.3,-83.16,Oui
V0034595,20200705,PH0013,PR0045,20,938.4,315.2,623.2,Oui
V0034596,20200623,PH0009,PR0111,16,644.96,54.08,590.88,Oui
V0034597,20200805,PH0020,PR0107,20,235.0,485.0,-250.0,Non
V0034598,20211101,PH0038,PR0096,4,177.12,66.04,111.08,Oui
V0034599,20210404,PH0014,PR0097,11,357.72,315.59,42.13,Oui
V0034600,20220809,PH0067,PR0107,2,23.5,48.5,-25.0,Oui
V0034601,20230613,PH0005,PR0088,16,642.24,413.28,228.96,Oui
V0034602,20201204,PH0049,PR0108,6,94.62,40.62,54.0,Non
V0034603,20231201,PH0071,PR0052,5,233.85,73.6,160.25,Oui
V0034604,20220906,PH0047,PR0129,5,182.05,82.2,99.85,Non
V0034605,20210205,PH0078,PR0106,6,294.6,21.3,273.3,Oui
V0034606,20230613,PH0031,PR0088,15,602.1,387.45,214.65,Non
V0034607,20210329,PH0027,PR0068,8,138.8,157.68,-18.88,Oui
V0034608,20220222,PH0035,PR0056,6,44.22,82.02,-37.8,Oui
V0034609,20220210,PH0009,PR0088,6,240.84,154.98,85.86,Oui
V0034610,20201118,PH0022,PR0029,19,761.9,249.47,512.43,Oui
V0034611,20201031,PH0065,PR0100,17,113.22,287.13,-173.91,Non
V0034612,20200428,PH0057,PR0114,19,161.31,147.06,14.25,Oui
V0034613,20230920,PH0034,PR0139,17,319.94,478.21,-158.27,Non
V0034614,20210329,PH0004,PR0148,12,149.64,206.76,-57.12,Oui
V0034615,20220626,PH0075,PR0052,5,233.85,73.6,160.25,Non
V0034616,20210216,PH0005,PR0124,16,177.28,207.2,-29.92,Non
V0034617,20210522,PH0022,PR0091,9,106.02,115.02,-9.0,Oui
V0034618,20220712,PH0057,PR0119,17,475.83,112.71,363.12,Non
V0034619,20211116,PH0031,PR0015,18,158.94,156.96,1.98,Non
V0034620,20210111,PH0078,PR0136,2,15.8,59.1,-43.3,Oui
V0034621,20231224,PH0048,PR0135,3,125.37,69.27,56.1,Oui
V0034622,20220111,PH0043,PR0056,9,66.33,123.03,-56.7,Oui
V0034623,20200410,PH0029,PR0109,7,61.74,85.61,-23.87,Oui
V0034624,20230905,PH0029,PR0003,4,126.68,108.16,18.52,Oui
V0034625,20210428,PH0071,PR0114,11,93.39,85.14,8.25,Oui
V0034626,20201216,PH0076,PR0013,16,226.24,79.84,146.4,Non
V0034627,20201125,PH0014,PR0014,16,697.12,208.0,489.12,Non
V0034628,20210115,PH0048,PR0075,11,302.28,123.75,178.53,Non
V0034629,20220402,PH0026,PR0045,18,844.56,283.68,560.88,Oui
V0034630,20230224,PH0014,PR0037,17,674.39,396.78,277.61,Oui
V0034631,20200113,PH0010,PR0094,4,52.72,98.48,-45.76,Non
V0034632,20221002,PH0049,PR0115,14,569.52,244.58,324.94,Oui
V0034633,20220704,PH0038,PR0013,9,127.26,44.91,82.35,Oui
V0034634,20210223,PH0067,PR0096,1,44.28,16.51,27.77,Non
V0034635,20230508,PH0042,PR0077,13,484.77,130.13,354.64,Non
V0034636,20230806,PH0005,PR0021,7,138.95,68.6,70.35,Non
V0034637,20230228,PH0007,PR0150,10,310.7,38.3,272.4,Oui
V0034638,20200203,PH0061,PR0047,17,224.4,171.02,53.38,Non
V0034639,20201023,PH0014,PR0029,5,200.5,65.65,134.85,Non
V0034640,20200511,PH0047,PR0026,20,767.4,323.4,444.0,Non
V0034641,20220906,PH0047,PR0054,19,823.65,288.42,535.23,Oui
V0034642,20230324,PH0051,PR0012,2,96.98,55.34,41.64,Oui
V0034643,20230224,PH0008,PR0081,17,354.62,330.14,24.48,Non
V0034644,20220214,PH0036,PR0144,19,886.16,116.85,769.31,Oui
V0034645,20220213,PH0025,PR0095,8,141.44,223.92,-82.48,Oui
V0034646,20220120,PH0068,PR0119,14,391.86,92.82,299.04,Oui
V0034647,20200103,PH0057,PR0141,14,256.76,396.2,-139.44,Non
V0034648,20221216,PH0074,PR0014,10,435.7,130.0,305.7,Non
V0034649,20200510,PH0036,PR0102,15,400.5,448.95,-48.45,Oui
V0034650,20230311,PH0008,PR0139,12,225.84,337.56,-111.72,Oui
V0034651,20230106,PH0006,PR0025,10,290.4,108.8,181.6,Non
V0034652,20220812,PH0052,PR0027,16,724.16,190.88,533.28,Oui
V0034653,20210221,PH0077,PR0017,17,646.51,408.51,238.0,Oui
V0034654,20200515,PH0028,PR0060,12,78.96,314.16,-235.2,Non
V0034655,20231204,PH0072,PR0038,16,398.4,433.6,-35.2,Non
V0034656,20210930,PH0058,PR0056,10,73.7,136.7,-63.0,Non
V0034657,20210415,PH0054,PR0100,8,53.28,135.12,-81.84,Oui
V0034658,20220221,PH0030,PR0076,15,253.95,209.4,44.55,Oui
V0034659,20231011,PH0004,PR0027,15,678.9,178.95,499.95,Non
V0034660,20210927,PH0049,PR0046,8,132.24,224.96,-92.72,Oui
V0034661,20230517,PH0048,PR0048,17,806.65,122.06,684.59,Non
V0034662,20230801,PH0078,PR0002,17,346.63,304.47,42.16,Oui
V0034663,20230317,PH0061,PR0050,20,380.2,223.4,156.8,Oui
V0034664,20210822,PH0022,PR0106,19,932.9,67.45,865.45,Oui
V0034665,20220424,PH0065,PR0056,19,140.03,259.73,-119.7,Non
V0034666,20210611,PH0048,PR0002,18,367.02,322.38,44.64,Oui
V0034667,20210318,PH0070,PR0130,17,603.5,168.13,435.37,Non
V0034668,20200924,PH0026,PR0084,4,43.2,83.0,-39.8,Oui
V0034669,20220403,PH0009,PR0147,8,56.08,215.44,-159.36,Oui
V0034670,20210523,PH0059,PR0014,7,304.99,91.0,213.99,Non
V0034671,20210117,PH0006,PR0144,12,559.68,73.8,485.88,Oui
V0034672,20210213,PH0009,PR0071,5,169.0,24.15,144.85,Non
V0034673,20200529,PH0051,PR0114,17,144.33,131.58,12.75,Oui
V0034674,20200901,PH0039,PR0023,15,735.45,133.8,601.65,Non
V0034675,20220816,PH0073,PR0055,2,13.88,37.36,-23.48,Non
V0034676,20220114,PH0068,PR0047,9,118.8,90.54,28.26,Non
V0034677,20220331,PH0047,PR0107,15,176.25,363.75,-187.5,Non
V0034678,20231020,PH0050,PR0085,1,43.84,27.75,16.09,Non
V0034679,20200104,PH0032,PR0040,6,205.92,79.56,126.36,Non
V0034680,20220618,PH0076,PR0060,9,59.22,235.62,-176.4,Oui
V0034681,20200207,PH0044,PR0133,17,778.94,333.71,445.23,Non
V0034682,20221003,PH0076,PR0049,12,63.12,306.48,-243.36,Non
V0034683,20201228,PH0042,PR0125,14,597.52,205.8,391.72,Non
V0034684,20200914,PH0002,PR0140,1,20.57,28.24,-7.67,Oui
V0034685,20200928,PH0044,PR0078,15,129.9,115.65,14.25,Oui
V0034686,20230108,PH0011,PR0092,9,306.0,180.99,125.01,Oui
V0034687,20200822,PH0037,PR0101,2,25.38,46.32,-20.94,Non
V0034688,20220913,PH0073,PR0017,7,266.21,168.21,98.0,Non
V0034689,20210412,PH0044,PR0021,5,99.25,49.0,50.25,Non
V0034690,20230216,PH0063,PR0075,2,54.96,22.5,32.46,Oui
V0034691,20210418,PH0078,PR0073,14,497.14,154.0,343.14,Oui
V0034692,20200406,PH0036,PR0148,20,249.4,344.6,-95.2,Non
V0034693,20200916,PH0077,PR0130,18,639.0,178.02,460.98,Oui
V0034694,20210418,PH0010,PR0148,2,24.94,34.46,-9.52,Non
V0034695,20200927,PH0004,PR0069,1,45.43,10.07,35.36,Non
V0034696,20220314,PH0069,PR0116,5,113.35,112.15,1.2,Non
V0034697,20230511,PH0005,PR0067,7,265.02,48.16,216.86,Oui
V0034698,20231206,PH0058,PR0019,4,91.84,98.52,-6.68,Oui
V0034699,20210922,PH0027,PR0095,16,282.88,447.84,-164.96,Oui
V0034700,20220722,PH0046,PR0002,5,101.95,89.55,12.4,Non
V0034701,20201202,PH0034,PR0061,17,526.66,412.08,114.58,Oui
V0034702,20200615,PH0062,PR0141,7,128.38,198.1,-69.72,Non
V0034703,20211124,PH0066,PR0051,6,177.42,149.82,27.6,Oui
V0034704,20230109,PH0009,PR0012,19,921.31,525.73,395.58,Non
V0034705,20230126,PH0024,PR0114,11,93.39,85.14,8.25,Oui
V0034706,20211101,PH0048,PR0140,15,308.55,423.6,-115.05,Oui
V0034707,20210828,PH0026,PR0124,14,155.12,181.3,-26.18,Non
V0034708,20210203,PH0002,PR0130,12,426.0,118.68,307.32,Oui
V0034709,20210521,PH0011,PR0078,19,164.54,146.49,18.05,Non
V0034710,20200215,PH0063,PR0144,9,419.76,55.35,364.41,Oui
V0034711,20220721,PH0044,PR0113,17,351.05,261.63,89.42,Non
V0034712,20230730,PH0023,PR0119,13,363.87,86.19,277.68,Non
V0034713,20230107,PH0007,PR0031,1,8.98,16.31,-7.33,Non
V0034714,20210805,PH0036,PR0117,2,85.54,32.06,53.48,Non
V0034715,20200504,PH0021,PR0007,1,29.6,3.93,25.67,Non
V0034716,20220404,PH0076,PR0079,1,34.99,25.4,9.59,Oui
V0034717,20200326,PH0064,PR0048,19,901.55,136.42,765.13,Oui
V0034718,20210528,PH0007,PR0049,10,52.6,255.4,-202.8,Non
V0034719,20230817,PH0048,PR0109,9,79.38,110.07,-30.69,Oui
V0034720,20200617,PH0037,PR0082,3,84.3,77.79,6.51,Non
V0034721,20220601,PH0017,PR0098,13,538.07,227.24,310.83,Non
V0034722,20200704,PH0066,PR0023,12,588.36,107.04,481.32,Oui
V0034723,20210324,PH0034,PR0122,8,235.52,181.12,54.4,Oui
V0034724,20230507,PH0009,PR0024,4,64.6,25.84,38.76,Oui
V0034725,20221203,PH0061,PR0147,7,49.07,188.51,-139.44,Non
V0034726,20200516,PH0034,PR0079,3,104.97,76.2,28.77,Non
V0034727,20201013,PH0022,PR0016,8,188.4,105.12,83.28,Non
V0034728,20230619,PH0049,PR0009,7,281.33,156.66,124.67,Non
V0034729,20220209,PH0066,PR0133,14,641.48,274.82,366.66,Oui
V0034730,20211220,PH0036,PR0126,12,114.24,80.04,34.2,Oui
V0034731,20210607,PH0030,PR0039,19,481.65,559.55,-77.9,Non
V0034732,20210328,PH0073,PR0030,11,390.61,139.81,250.8,Non
V0034733,20220402,PH0030,PR0141,9,165.06,254.7,-89.64,Non
V0034734,20201111,PH0049,PR0095,4,70.72,111.96,-41.24,Oui
V0034735,20210613,PH0075,PR0014,18,784.26,234.0,550.26,Oui
V0034736,20230117,PH0001,PR0138,14,380.38,419.72,-39.34,Oui
V0034737,20210523,PH0028,PR0072,8,309.68,89.76,219.92,Oui
V0034738,20221123,PH0014,PR0134,20,182.2,368.8,-186.6,Non
V0034739,20200316,PH0023,PR0007,8,236.8,31.44,205.36,Oui
V0034740,20210119,PH0040,PR0041,19,906.68,299.44,607.24,Non
V0034741,20211223,PH0046,PR0001,3,85.17,80.22,4.95,Oui
V0034742,20231111,PH0021,PR0095,19,335.92,531.81,-195.89,Non
V0034743,20230626,PH0061,PR0004,20,788.2,107.8,680.4,Oui
V0034744,20220316,PH0067,PR0067,1,37.86,6.88,30.98,Oui
V0034745,20220313,PH0039,PR0093,15,297.3,311.7,-14.4,Non
V0034746,20231224,PH0037,PR0058,19,834.86,171.0,663.86,Oui
V0034747,20200630,PH0061,PR0112,8,344.48,36.96,307.52,Oui
V0034748,20210905,PH0034,PR0020,3,91.38,23.46,67.92,Oui
V0034749,20230817,PH0051,PR0010,13,590.07,123.63,466.44,Oui
V0034750,20220226,PH0055,PR0052,7,327.39,103.04,224.35,Oui
V0034751,20211119,PH0034,PR0129,19,691.79,312.36,379.43,Oui
V0034752,20210323,PH0051,PR0132,12,60.6,253.32,-192.72,Non
V0034753,20230412,PH0016,PR0004,8,315.28,43.12,272.16,Oui
V0034754,20230617,PH0036,PR0081,19,396.34,368.98,27.36,Non
V0034755,20221021,PH0002,PR0093,19,376.58,394.82,-18.24,Non
V0034756,20230301,PH0030,PR0027,14,633.64,167.02,466.62,Non
V0034757,20220415,PH0028,PR0095,20,353.6,559.8,-206.2,Oui
V0034758,20200619,PH0010,PR0143,10,157.0,136.4,20.6,Oui
V0034759,20221022,PH0013,PR0044,16,481.92,107.2,374.72,Oui
V0034760,20201230,PH0060,PR0020,4,121.84,31.28,90.56,Oui
V0034761,20220408,PH0020,PR0011,6,280.26,129.96,150.3,Non
V0034762,20210906,PH0057,PR0124,18,199.44,233.1,-33.66,Non
V0034763,20230708,PH0069,PR0123,5,120.7,135.25,-14.55,Oui
V0034764,20200222,PH0061,PR0025,4,116.16,43.52,72.64,Non
V0034765,20231117,PH0002,PR0052,2,93.54,29.44,64.1,Non
V0034766,20220108,PH0032,PR0130,15,532.5,148.35,384.15,Non
V0034767,20200820,PH0060,PR0132,9,45.45,189.99,-144.54,Oui
V0034768,20230112,PH0051,PR0097,14,455.28,401.66,53.62,Oui
V0034769,20200519,PH0038,PR0060,1,6.58,26.18,-19.6,Non
V0034770,20231102,PH0020,PR0083,13,643.11,130.39,512.72,Oui
V0034771,20211009,PH0076,PR0039,20,507.0,589.0,-82.0,Non
V0034772,20221015,PH0022,PR0001,10,283.9,267.4,16.5,Oui
V0034773,20220921,PH0070,PR0055,6,41.64,112.08,-70.44,Oui
V0034774,20201105,PH0029,PR0017,9,342.27,216.27,126.0,Non
V0034775,20220530,PH0001,PR0104,3,43.95,40.08,3.87,Oui
V0034776,20230213,PH0044,PR0105,6,52.8,137.4,-84.6,Non
V0034777,20231114,PH0011,PR0021,2,39.7,19.6,20.1,Non
V0034778,20230720,PH0075,PR0018,15,586.95,184.05,402.9,Non
V0034779,20201127,PH0054,PR0056,2,14.74,27.34,-12.6,Oui
V0034780,20201112,PH0060,PR0053,17,801.21,496.4,304.81,Non
V0034781,20200708,PH0015,PR0003,20,633.4,540.8,92.6,Oui
V0034782,20200326,PH0068,PR0074,12,492.24,117.48,374.76,Non
V0034783,20231013,PH0026,PR0100,3,19.98,50.67,-30.69,Oui
V0034784,20220104,PH0056,PR0103,3,65.7,73.68,-7.98,Oui
V0034785,20221008,PH0022,PR0096,16,708.48,264.16,444.32,Non
V0034786,20201118,PH0068,PR0121,15,364.05,175.5,188.55,Non
V0034787,20200829,PH0024,PR0007,1,29.6,3.93,25.67,Oui
V0034788,20221020,PH0067,PR0015,3,26.49,26.16,0.33,Non
V0034789,20210618,PH0049,PR0050,19,361.19,212.23,148.96,Oui
V0034790,20231021,PH0015,PR0094,10,131.8,246.2,-114.4,Non
V0034791,20201123,PH0033,PR0002,3,61.17,53.73,7.44,Non
V0034792,20210430,PH0004,PR0021,4,79.4,39.2,40.2,Oui
V0034793,20231110,PH0034,PR0028,18,248.94,305.82,-56.88,Oui
V0034794,20210221,PH0068,PR0031,3,26.94,48.93,-21.99,Non
V0034795,20220911,PH0069,PR0103,12,262.8,294.72,-31.92,Non
V0034796,20201008,PH0049,PR0105,18,158.4,412.2,-253.8,Oui
V0034797,20211130,PH0030,PR0044,15,451.8,100.5,351.3,Oui
V0034798,20220316,PH0070,PR0086,1,34.81,12.58,22.23,Oui
V0034799,20220526,PH0058,PR0150,14,434.98,53.62,381.36,Oui
V0034800,20231014,PH0004,PR0075,17,467.16,191.25,275.91,Non
V0034801,20211124,PH0062,PR0032,5,58.65,81.75,-23.1,Non
V0034802,20231020,PH0005,PR0127,5,43.15,67.45,-24.3,Non
V0034803,20210305,PH0043,PR0028,18,248.94,305.82,-56.88,Non
V0034804,20221228,PH0014,PR0033,13,440.57,344.63,95.94,Oui
V0034805,20230425,PH0026,PR0003,15,475.05,405.6,69.45,Oui
V0034806,20201124,PH0018,PR0081,18,375.48,349.56,25.92,Oui
V0034807,20221005,PH0067,PR0108,18,283.86,121.86,162.0,Non
V0034808,20210729,PH0073,PR0031,5,44.9,81.55,-36.65,Non
V0034809,20220316,PH0007,PR0061,18,557.64,436.32,121.32,Non
V0034810,20210704,PH0037,PR0086,12,417.72,150.96,266.76,Oui
V0034811,20200221,PH0069,PR0081,3,62.58,58.26,4.32,Non
V0034812,20200814,PH0068,PR0056,2,14.74,27.34,-12.6,Non
V0034813,20210504,PH0056,PR0036,7,230.86,118.86,112.0,Non
V0034814,20220626,PH0014,PR0054,6,260.1,91.08,169.02,Non
V0034815,20230411,PH0015,PR0130,1,35.5,9.89,25.61,Non
V0034816,20231005,PH0005,PR0035,7,313.81,196.84,116.97,Oui
V0034817,20230801,PH0054,PR0014,16,697.12,208.0,489.12,Non
V0034818,20200521,PH0045,PR0142,9,269.55,168.93,100.62,Non
V0034819,20220809,PH0028,PR0071,14,473.2,67.62,405.58,Oui
V0034820,20211107,PH0079,PR0061,4,123.92,96.96,26.96,Non
V0034821,20200909,PH0025,PR0118,13,543.4,187.33,356.07,Non
V0034822,20230731,PH0021,PR0136,7,55.3,206.85,-151.55,Oui
V0034823,20200719,PH0059,PR0003,15,475.05,405.6,69.45,Oui
V0034824,20200113,PH0030,PR0120,19,309.89,67.07,242.82,Non
V0034825,20220814,PH0075,PR0077,12,447.48,120.12,327.36,Non
V0034826,20230806,PH0059,PR0123,16,386.24,432.8,-46.56,Non
V0034827,20230925,PH0038,PR0094,17,224.06,418.54,-194.48,Non
V0034828,20211029,PH0016,PR0129,18,655.38,295.92,359.46,Oui
V0034829,20211205,PH0064,PR0010,11,499.29,104.61,394.68,Oui
V0034830,20200105,PH0055,PR0022,8,385.76,88.0,297.76,Non
V0034831,20220525,PH0062,PR0136,4,31.6,118.2,-86.6,Oui
V0034832,20211127,PH0052,PR0032,10,117.3,163.5,-46.2,Non
V0034833,20221103,PH0061,PR0005,9,379.8,139.05,240.75,Non
V0034834,20220706,PH0064,PR0111,12,483.72,40.56,443.16,Oui
V0034835,20221110,PH0021,PR0146,11,547.36,152.46,394.9,Oui
V0034836,20210306,PH0077,PR0044,19,572.28,127.3,444.98,Oui
V0034837,20210228,PH0072,PR0035,11,493.13,309.32,183.81,Oui
V0034838,20231121,PH0074,PR0136,17,134.3,502.35,-368.05,Non
V0034839,20221102,PH0028,PR0104,8,117.2,106.88,10.32,Oui
V0034840,20210404,PH0006,PR0027,20,905.2,238.6,666.6,Oui
V0034841,20200723,PH0042,PR0127,4,34.52,53.96,-19.44,Non
V0034842,20210711,PH0045,PR0011,14,653.94,303.24,350.7,Oui
V0034843,20200813,PH0039,PR0096,11,487.08,181.61,305.47,Oui
V0034844,20210220,PH0020,PR0063,1,36.43,6.23,30.2,Oui
V0034845,20231212,PH0008,PR0150,6,186.42,22.98,163.44,Oui
V0034846,20200826,PH0009,PR0145,8,88.8,124.88,-36.08,Non
V0034847,20221004,PH0046,PR0130,8,284.0,79.12,204.88,Non
V0034848,20200923,PH0005,PR0134,7,63.77,129.08,-65.31,Oui
V0034849,20200731,PH0032,PR0107,2,23.5,48.5,-25.0,Non
V0034850,20211213,PH0068,PR0143,9,141.3,122.76,18.54,Oui
V0034851,20210304,PH0078,PR0091,10,117.8,127.8,-10.0,Non
V0034852,20230511,PH0067,PR0148,20,249.4,344.6,-95.2,Oui
V0034853,20221106,PH0017,PR0117,19,812.63,304.57,508.06,Non
V0034854,20210519,PH0019,PR0081,17,354.62,330.14,24.48,Non
V0034855,20211014,PH0049,PR0136,14,110.6,413.7,-303.1,Non
V0034856,20221105,PH0014,PR0121,9,218.43,105.3,113.13,Oui
V0034857,20230115,PH0012,PR0097,14,455.28,401.66,53.62,Oui
V0034858,20201102,PH0068,PR0109,1,8.82,12.23,-3.41,Oui
V0034859,20220319,PH0047,PR0078,8,69.28,61.68,7.6,Oui
V0034860,20200227,PH0004,PR0119,1,27.99,6.63,21.36,Non
V0034861,20220313,PH0006,PR0073,13,461.63,143.0,318.63,Non
V0034862,20200709,PH0002,PR0068,16,277.6,315.36,-37.76,Non
V0034863,20210807,PH0018,PR0084,4,43.2,83.0,-39.8,Oui
V0034864,20201201,PH0041,PR0066,9,342.18,217.26,124.92,Non
V0034865,20210318,PH0024,PR0128,18,847.26,362.7,484.56,Non
V0034866,20220101,PH0001,PR0150,17,528.19,65.11,463.08,Oui
V0034867,20231209,PH0006,PR0020,4,121.84,31.28,90.56,Oui
V0034868,20221220,PH0015,PR0147,11,77.11,296.23,-219.12,Non
V0034869,20230515,PH0072,PR0050,8,152.08,89.36,62.72,Oui
